00101100000101011111100110011100 00100001011001111011000111110100 01011101101110100001100001011010 01010100100010100101110111000001 00010110111001110100000110101100 00000010100001011111101010000011 00011101100000110111110111111100 11001101111001110010111111100100 00101010001111100100110001100101 00010000000100010001010001111111 00010100010111110011010110110011 01010101111111001110001010001111 01101001010110100110000101101110 00000001000101001100110011110010 10011101101101001101010001100011 10110000011011011000010011110010 11110111110000111000010100111000 00111000100010101010100010100101 00100010100010001100101101000101 00000010001111001001100110010100 01101011110101000100001101110101 10101011001001100000111111101011 00010010000100111110010001011010 11010110010010001001101000001010 00001110011001001101100111110001 10000011101110011110001100111111 10011000011000101001010101000111 11010001110010110101101110110010 10010110000101101011011010011100 00100101100001101001111000001110 10010000110010011111011101100000 10100111011000111101111100011000 01010010100011
11110000110010101010000010110000 11011100100000110110110101010101 01001110100010110001010000000101 11111100101010011011010011111000 10101100100011010100101000001001 01000011101000010000111001101010 00001011101110000001110100001101 11100000011100000011000100011011 01100110110011101000011010010101 11100010010000011001000010100111 10101100111110000011110010000101 10001111111010010010101100100001 01001110100001110111011110110011 00010111111011110010100100100001 01111010011011000100111010001010 11100011101011001111010100001111 11101011000000010010101111111001 11001010101100010001000100101101 01001011101010101001101110011111 11000110100111010111000000001010 01100100110110000011110001110000 01101111100100110100101010001100 10101100010101000001100100011000 01000000111110011110101010110010 00101100100001110010100010101010 11001001000111111110111001010101 10001011000011101101010111001110 10110111100110100110101001100110 00011100111110110000100111110110 00111010101100011011011111110111 11010000001000001010011101101001 01000001010110110001101001110101 01011011001011
11111101001011001001000100010100 00110011101010101000000000001110 11010001001110111010011110011001 01010100011101111110100100100101 11111110100100101111011111000010 10101001001111001001010111001110 01101011001100001111100110100110 01011010010011011101001000000011 10001000011001100111110101101111 10001000010100011001110000111011 10110111001011000101110000101001 01110111000101000010111101010000 01011111010100010101110011101110 10101100000111011010000110110111 10011111000000110011011000101110 10110111111110110001000100000001 11101001111000011000101110001111 01100101100100011001100011010100 00010000001110001101111000010001 10100011011011101100110111111101 01110001010000111110100101001111 00010100100100111101011110001001 11111100110011101010111000000000 10000010111100010100011111001010 01111110011011100001111111101011 01011011011011011001010011111000 01110010000101000111010110001101 01011110100011110111111111110110 01001101100011000001011011000110 10011111011010001111110101100010 11100001000100110100011010110010 10001110000000101100100101001000 01001010111111
01100110100011001111101000110010 00101100111011010101100111011010 00110001100010110010010110111100 00011011010101100000001101000111 01011010110110001101110010101001 10000000110110101100100100100001 01001001010011101000011111110010 11011001100010101101111011010111 10111000001011010111101101100110 11000111010100110100011111010010 11000110010010101100101101101101 01100101100110100111111000011111 10011001100010010101100011000100 10010101000101101001011000111000 00101001101000100110111101100101 01111010110001111111111011100010 01101001000100100000110100111110 01000101100010010001000111010110 11000001110110110100001000001010 01100010101011100100101000001111 00111111010101101100100001001110 01001100101110000011011011110001 00010100001111000011111000100110 01010111011000001010011011010100 00101110111101101101001001110110 10101110011110001000000100000001 10000000111010011011110000000011 10101110111010100110101001001101 10101110100001000011010010100110 11000111001001110010001110111011 01111001000110000011011000000110 00101100011110111111111000110010 01001101101011
01001011001111011101010111011010 10001000000011000100010110000101 11001010011100111001010101101010 01010111111100111110111011110110 11111010110011001100100010101001 10111000111001110111010110000011 01110001101100000101101011001101 00010110000101011011011010110100 01011000000011111100101010010000 01001010000110111110010110100110 10011011111000110010000100010101 01011101100100011101101000101101 00101011001100011011111010000011 00110001110001010010111110001101 01110000000111000001111011100011 00010011010011110011100001011011 11011010100010101110100010011010 01011110010001100001110001001011 00001100001101010111000011001010 10001010011010100101010010010001 00100110010010011111111011011011 01111000111101000100100001101011 01011011101100000001001101011001 11101011001011101100001111110011 10100101111000100011011010000110 11001000001011100101010000101010 11100011011010111011001100110101 00010010111011101111110011010101 00110111001011110000101000011010 10011111100110000011001101000100 10100000101111110110010001100011 10110011010111010101010111101011 01011010011101
11000110100001101110101110110101 11011001011100111110110110100011 00010100000110101011101001110101 00101011011111010011100010100100 01110011101101100000010101010001 00100011001011010101111011001001 11011011000100000100111101101111 10001001010010110111000001111001 11000111011001101100010011000011 01101011110111000000010011111001 11111000011101000001101000101111 10010100001110001110000010111110 11010001110000100101101001010011 01100000001111100011100100110010 10100100010111110000010111100101 10000100100100100001010011110100 00110001110111111001000111111101 11110110010000010111101111101000 01011000000000001101111101100011 10100111011110110000000100011010 10000101000001011100010000001101 01000001110011010001110111101100 01100110100110100111110000000110 11001000010110101110010111110001 00010000011010001101111011100110 00101000111000110001001111111100 00011010110111010000001111011000 10000110001100110000111011111001 01111101000010110011101001111110 01111001100001000110100010100000 11101100100110010010011100100101 00010001101010111011011000101101 01011000111010
10011011100101010010000101000010 01010001001111001000101111010010 10001111101010011111110001101010 01011010100111000010001100010110 01010100011000001011001001100100 11100010100010001100111100001011 00100000111000110101110110101100 00100010111110011010001011001010 00010101110001101000101110000110 00100110011001101010011000100011 10110011101111101101000100100110 10110011011101100011110110111101 10011001001100001011000110111101 10111001110001110010111010110000 00010011111100001001111001011000 10101010010011100111001010110101 10101001100111001000011000111110 10111000011011110001001010011110 10011010101110011110000001110111 00101001110100010000010011001100 10010100000101011010011011011001 10010101111101110010111110101001 11011110000110110101000111011111 10100001010101000001010100111010 00110110011101001110010010110001 00000011011110010001111101010011 11000101101010111111010110001101 10100011111010011111000000011110 00100011010101100010110011100001 01111000000110100001100101010011 01011101101101101111010111111010 01101001101000010110011010010010 01010001000010
01000111111011001111100110011101 10111011111000000110000000011001 01001000011001011011111011110001 10111110011000010100010000001100 10001100110001011111000001100110 10101100100010100110110111010101 11100001010110101101010011001010 00011100010011110100111011110000 11100001111111010000100101000101 00101110000001011100100010001110 01111010010001010001111010011110 00111100011010111101100001100010 10110011100010001010110100011100 00010000100000111010010101100111 10011001110010010011111010110110 00110010100101111110110010011000 11000100000000110011111000011111 00011100100100001011100010100100 11110000111101000000110001011011 01111000111010011011111101000011 10010010100001010010000100000101 10010001000110011111011100010100 10111101000111001001010101010110 00000110101010010100001001111101 01100100011100001100111101110101 11101001010100110110011110100101 01110101101011000111111001101000 01111010100000110010010101000001 01101100010010010111000111010000 01011010100000001111000011011011 10100101110001010011101000101010 11100000001100000001001000011101 01011011111110
00111011110001100001110111110011 11101100011001100110001101011011 00110000110000010110101011001001 10111001100010001011111110011101 11011110010100001001110100000011 11100111000011111100000111101111 01110010000110100101010010110011 11111001001100010101110101011001 01010001001100000101100010010001 01011000000101001111110010011011 01100011100001000001110110000010 10010110001110010001000111101010 10010101001010110011110110000011 00001010100011101100000010111000 01011111000101110101100111011101 01001000011111000101000011110001 01001101001000001110011000011111 11001101010001100100001000101011 00010111001010110100000101011001 00000101100110011110000111100110 11111100000000110001111000010110 01110100010000010010011010101011 01110001101010100000111011011000 10010111101110100001011010001100 00011110011001100100010111000110 00010010010100101100001001011101 00011011111000111000101100101000 10010100100001111011001100101101 10000000110101011110000110011010 01111000001011100110111010111000 00110000110111110000111111010011 11011111110010001011101100011010 01001111110010
11001100111110000111100110010001 10101001000001100111000110011010 11111100000110100111100001101111 10000101100100111111100010011001 00000011100111001110110011010101 01111111101101100011001010011111 10111101011010100100101011100111 11110001011101100101100000111100 00110011000011101011100110100001 11001001011101000010000011101100 10101101111111011010001000001001 11111110000100011100110101001101 11000100110101001100011111001100 01010000001110110010100101111111 10011100000101011001000111110100 11000101110000000100110100010101 11110100101101010101010101111000 01110011000100110111110010001111 01100100110001011011000101100111 01000100110110111111000100101111 11101010001100111101101110011000 11110011010110110011000111101101 10010100100011001101011101001001 10100000001010011110100101111011 01101001101001111011001000010000 01101111011100011011111110011010 01001000100100010000100000111001 01000010010010010101001001010100 01010101011110000000010001010100 01101101000100001100000011101110 00011100111000000101010000101101 00011110011100101101110000100001 01010100001100
10000111100110101101001110001100 10110101011111101100100110011101 01011010000001011000011110011111 11000101111100101101111010100001 00111100100101000000010010110110 01010101000111011111110110000001 11001111110111101011111011001000 10000110110110001100101011010100 10001101000111100011110010101101 10101000011110111110000101100011 00111010101100100001110010001010 00110110110110101010111011000011 00100110000100011000111010101110 10010101001001110001010011010101 00000110000010011001011000001101 01001100001001101000010001011100 01001001100010011001001001011101 00001010110110110101111101110101 11110011101001111011001100110101 00011110110110010010010010100100 11010111111100010100110111000100 11101111111010101011101000011100 11011011010101011001101101011110 01100110100100100011101110101110 00011010010111111101010001001101 10100001011001101010011000101011 11010000101011100000010101010110 11011011110101111001110100100010 00111001000011001001110111101011 00010111110110111000001101100010 00110001110110110100100111010101 00001111011000001101101011110100 01001010111001
00000101010001011001001111111101 01010111010100110111111100010101 00000011101010110010100000100101 00010100110111010000101100010001 11101001100010111000010111100101 10101100010100100010110111110011 01100110111100111000011110001101 00101000000100100000111111110110 00011101011100011001011011000001 10011101000001101100000100011000 01110001100111001111001101101100 11111100110101000010001111000001 01111001100101011101101101111010 01000000111010111100110101011101 01110101111000110101101010101011 00011011110001110101111000111110 01101100110001101111010100111110 11000001101000010010101010001111 11111100100001110011001000101110 00011000010010000010011100101010 01010011110101100101000000111011 11101010111110000001111100111010 01010001010000001001010111000111 10000100010010001101001110000111 01101001111111101000010110001011 11110000101111110011111101001101 00100110111001000000100000000101 10100100111010110100010110010100 10011110010000100110110010010111 11111100000011111110011100011110 11101010101101101000110100000010 11011011010101100111100101000111 01001101001000
10000001011001101001101101000110 01000000110101101010000111011110 10001010000000101101100111000101 10011000011010111001101000100111 00111000100010100111000001001100 00100011111000001100110001111001 10111111011010111011000100001110 11011011011110010001011110110000 00101011110101111000010000010000 00101001000010011111011101110000 11000101011111111011110111101100 11110110011000011010101100101101 01011011110100111001110110010010 10000000101000000111100101111010 01010010011010111100000001011110 01000110011110100010011110011011 11000110111010110000010110110101 01100010100001000011001011011100 01111111001101000100000011110010 00011100011111101011000001011011 10000011000100010100101110000110 11110101000010110011010011001100 11100000110100010000001100010111 01100001001101111111001000111111 11110111100001010001000011010000 00100010001100000111010101011001 00101110000000001011000110000101 10000000100000100101011111010001 11000000000101110101111010111111 10010110101000111000011111111101 00110011000000011010010000001101 10100110101100010001000011010011 01011000110111
01101001101001101101011111010101 01011000111011110110000010101011 01011110111110000011111100001110 11000010001011110111101011100100 00101111110011110010100101000011 01000110011000011001100110001010 10100100101011000010010011000011 00011100010100001101111111001110 11001110001110110100110010110010 00001011110101010011011101001111 10111000001100110000111101111001 01110100110101000101011011011100 01001110100010011001000101011100 11001001101011100010000010011111 11101010000100000001010001110011 11110110110001011010111101100100 01110110111111011101111100010010 01010000001011010100001011110110 01100001011100000000100000000011 00000111101000010101010111001000 00100101111111000001000000100000 00000010000010001010011010010111 01101010011000011101110000001001 11001011110100101100111000001100 10110100111111101111101010001011 10011111111100000010011010101010 00100011000001010100000000011001 01100001100010011111100000010100 00001000101100111101100110001010 11100111011101001101110111101111 10101011101110111001110000001000 01011001010101011111100110100010 01100100101000
10000110000001110111011010010110 01101001111000101101011111001100 01111101100101101011100100010000 11010011101110101100011110101101 10110110000010110101111111001001 10100010010001110110110101100011 01101000100100011110110010010110 01110101101100111010110100011011 01110111111000110010111000100010 00101101110001101001001011011011 00000101111101011101111111011000 11000101101100010111111011110111 00010101010011111011011100010111 11110011000000111011010100010001 00001110111100010011000100111110 11000000001010000000001011110011 10011010101001010010100010001000 11011011010001011100101111111110 01001010101100110111111000101111 11011100110110010100111011011000 11011000001010001100001001101100 01111100111011101011100001111011 01111000110110001010010110100001 11010011000000100111011101101001 01100100110010101011010011000111 11011000100110010101110100110011 01000011010111001100110011100110 00011111110110001111101010100000 00101110100111111011111101001101 10000000110010100101110101011111 11011010010011011000001000010101 00101111100100110101101101011010 01011000001001
